case_id	suite	operation	legality	family	current_expectation	current_parser_state	current_parser_errno	stage1_requirement	stage2_requirement	packet_sha256
frame.pv0.data.00.crypto.ccmp128.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	1a1d5f080e30729255b8ac621a8155d1fd6cea0f82b960f70538b2a2244d29f1
frame.pv0.data.00.crypto.ccmp128.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	e597652c9d77803f957eb92876ef444d887d8c41c933692ecde9da38adc8ee9b
frame.pv0.data.00.crypto.ccmp256.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	0c7ee5438e3e56c5a22696b2fa2f28588128621435210bb47758a0a034af894c
frame.pv0.data.00.crypto.ccmp256.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	cd707d3a5c125f9992e461c487715c44253fd6296bf636c93a1205e54eb8117c
frame.pv0.data.00.crypto.ccmp256.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	faadf3a50993bbcba4701881105590959073056d6e04cfe78120497b04175078
frame.pv0.data.00.crypto.gcmp128.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	fcb09b66d178fdcae1de9d50a9bb34a8981f37e961c110a7ea0c5543c25c1cf7
frame.pv0.data.00.crypto.gcmp128.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	4a1bc1ec20f99981265c37e872e6497f4fb8043cdc123c8455337b819e318bde
frame.pv0.data.00.crypto.gcmp128.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	d14d79363069f53a239e7886e6f37b01907c3f1a09f468789fe237e9691ab9dd
frame.pv0.data.00.crypto.gcmp256.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	0744c5bbdd4a53c17b412d23e5309a43cec9606f8f4b8334e5e077f29b2c2443
frame.pv0.data.00.crypto.gcmp256.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	021badad0e19bcd85619e5d7949dde1a05512954844575938ed21f6d68dee254
frame.pv0.data.00.crypto.gcmp256.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	4101ccff096890fb7d78409ef460cee7d1d264e18825e5ad0cddc6e91d32f3ee
frame.pv0.data.08.crypto.wep40.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	d606712a0083c2ec3da6a58435e1aacf10306762a3bfac3b76021697271ae6af
frame.pv0.data.08.crypto.wep40.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	ed7aac0d3d3f6ff9023e998551bd420bbe57aff0041425ff6997458c79352907
frame.pv0.data.08.crypto.wep40.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	79c4be90f688a7bc346d767532a10cf2fbf96af3dd4105ee466d51734c8ac597
frame.pv0.data.08.crypto.tkip.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	05a46d7e2f5790517446749a78b6a4af6b4710b4b51347ed9218a82d4629efee
frame.pv0.data.08.crypto.tkip.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	839f532858eaf0783adfe3d2fac50a5ff8f26b4d97f5fca8134ee3a7b85c27d5
frame.pv0.data.08.crypto.tkip.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	c72518c761bb587d0d32e16d75379c86066ad6742d1c03396ca9a016d333e26a
frame.pv0.data.08.crypto.ccmp128.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	361f31534f0845357cec13c1e8b90bfe75a37501db58f42d5434021749c61968
frame.pv0.data.08.crypto.ccmp128.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	949248fbfe7b1956597050446b13f3fc28edb141e58d9bbe71ddf5a899276c72
frame.pv0.data.08.crypto.ccmp128.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	8b19ced4147e3373e6d192c9d2baf1b6726b905b05d498739b8182730d173716
frame.pv0.data.08.crypto.ccmp256.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	7db0b7a3c61161a3fa5497d6a12d62f3d7d31e410c38ebe20fe3b0ec10b26244
frame.pv0.data.08.crypto.ccmp256.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	de24e6341be6f81e795d11a7fc73070e50d565953825da91125a6db2869ff4e2
frame.pv0.data.08.crypto.ccmp256.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	71b461d1de6bf94edeaf4eae7512a5787c4062aa0c3e39575ed2662ccfa25838
frame.pv0.data.08.crypto.gcmp128.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	a57c5cdba5c350b70f5a99f363924fbcf3b4eea057323dae301b3a44f8bf4262
frame.pv0.data.08.crypto.gcmp128.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	bd3a9799e709fa2647bf46a09239502edf21a80be530ae4b642873660ef97fb0
frame.pv0.data.08.crypto.gcmp128.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	693996fb7c8917b7d9fded146a70dfcfb94366c8d67b175dde4162a0f1915333
frame.pv0.data.08.crypto.gcmp256.pn_zero	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	24d11c556f87a33d740eb0177d876bb6c694eeb72f7dc270fd86e1ad19c8df4e
frame.pv0.data.08.crypto.gcmp256.pn_one	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	6d4b6d18fa00283dbfb331904be3842cd5b1d132fe5bf1ebcd670cc14996be71
frame.pv0.data.08.crypto.gcmp256.pn_max48	frame	send_after_continuity_fix	structurally_valid_crypto_fixture	pv0_raw_encrypted	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	preserve_or_precise_crypto_unsupported	b894d85ab00bfa963ea260d7439a2cff3c39b4d5853eac4abc8b91619501ea97
frame.pv0.extension.00.dmg_beacon.host_minimum	frame	capability_only	assigned_non_peach_phy	dmg_extension	parser_accept_backend_candidate	accepted	0	static_hardware_unsupported	hardware_unsupported	e10da486c48bd66857240e82730159da256934ff0e3bfb00748823579c4e33b4
frame.pv0.extension.01.s1g_beacon.host_minimum	frame	capability_only	assigned_non_peach_phy	s1g_extension	parser_accept_backend_candidate	accepted	0	static_hardware_unsupported	hardware_unsupported	390b0eda5a8326f8ea5c30498381a304321640e63247232027e1805ed4e5e908
frame.pv0.data.00.oversize_max_plus_one	frame	parse_only	malformed	pv0_data_boundary	parse_reject_emsgsize	rejected	-90	precise_parser_reject_without_submit	reject_without_submit	0850e9636beb597810fca9aa8798bd0085f1e4487054d09e1c81d618aaf4c00c
frame.pv1.classifier.type0.subtype0	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	2b1e2a89909683817fa263dad769a1ab42ead9b1223d3b682f37a8206913471a
frame.pv1.classifier.type0.subtype1	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	c933b34a687a2459561bb3dfd267e2b154fa945bf6934569b23defadb27496a6
frame.pv1.classifier.type0.subtype2	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	5babc27dbf62d9f1812cd09330189a9704633c141759ba352a7e99f69867beb1
frame.pv1.classifier.type0.subtype3	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	8dce4c09c664365eae4ba92da64e51b2086f30d383b9a92e6e26924bbc8026f5
frame.pv1.classifier.type0.subtype4	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	d11edd8cb9147f9562ea07fdb1d390162411f146c48df70589c2749ac79f6ef7
frame.pv1.classifier.type0.subtype5	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	1e1ee59db7ecb48142159d2d170859a614b699cf8dc8547d2f5280d72649c721
frame.pv1.classifier.type0.subtype6	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	9c7dc49d309cf66dcc0d579b0d240cdeb4f8cce5daad7c0ef7ac1ab262bdc552
frame.pv1.classifier.type0.subtype7	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	88fd25e6e3de82a465467a7d826f62a43ae643a57e0bd5e8397430bf5344ad85
frame.pv1.classifier.type1.subtype0	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	6258512bbe49542d037d5358840cacc6136fa448462e1ac6607a7b34d3572ee8
frame.pv1.classifier.type1.subtype1	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	164617100393e9b75d94229e5c30ff6f42a9f973f8d7e3563c4bc2acd6e979ee
frame.pv1.classifier.type1.subtype2	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	c3739f63255ca9ae907e810aca05cc1e85c0d9cea51efc09c6e91b9d68f28b9f
frame.pv1.classifier.type1.subtype3	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	aafd4df85678df1afd059880e1ae4248a4967ce54de1e99eb29e3b0ba90510b2
frame.pv1.classifier.type1.subtype4	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	ce328de443b8df32fcd3e62ab2d0c3a28fae87c83aeb2d97f2cde60d19e32aa3
frame.pv1.classifier.type1.subtype5	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	0d84e5c8a8158e0f1d61af17ecea259ab35597960648dce3183571623cd420c0
frame.pv1.classifier.type1.subtype6	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	aa9d9eb490815a090cee6f36ef8e0b9314151443559791e3078b25f874e2eece
frame.pv1.classifier.type1.subtype7	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	33f76cec8f47a201ec02dacec097d5dfdc527537e3ad0a40f258cf483b4001e1
frame.pv1.classifier.type2.subtype0	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	f66c3161215263b03ba472da748cbf40e00c89d1d65d53d2f21cec8b74eaac6b
frame.pv1.classifier.type2.subtype1	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	14857fd6c46398c560f7c56a7d3e35d400f5af7f1d79612f69227b4f460b3520
frame.pv1.classifier.type2.subtype2	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	f185345d9cf4f2acfb2e24420281284525ca942444bc7d48519e700c322aad08
frame.pv1.classifier.type2.subtype3	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	0a3ca824dada187c0a0a5dec35f3b1b665fee3b3dd99f1d7ee3917159420e4f1
frame.pv1.classifier.type2.subtype4	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	cac967c437d0ab89e025b6f514a453d1fd7ee8e63f14ea93722cfe133df98569
frame.pv1.classifier.type2.subtype5	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	740b411dd1a9385f696a7cf39724a2b31bb5453ccbfc6fa422eab098c023937b
frame.pv1.classifier.type2.subtype6	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	1ce1a44dfd56588a2b263a12e04e4ecd7737650f78f221a28fda64cbccb2cb0f
frame.pv1.classifier.type2.subtype7	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	d8b6e0c73f8110f32a0f66c93008f8e023c3fb275b063e417c42733ec52802b0
frame.pv1.classifier.type3.subtype0	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	5c84cfa626060dab67ba8243e1589e0290893dc18cc3fc2b8c32cf0c401b3eb8
frame.pv1.classifier.type3.subtype1	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	71b2f78bf1ff6b1cf0f3d729cc500adeb7f0c5cec41e7c6a17ae24c262847551
frame.pv1.classifier.type3.subtype2	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	eca72b8b844385ee517e300d66ec75e60f395bc0b8f0785872958fb737948109
frame.pv1.classifier.type3.subtype3	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	74a93e5f02a40af6138a96dc3942dffbbfb97e1745ae73d1da9f3bc9c900cc8a
frame.pv1.classifier.type3.subtype4	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	4cb1a6f867d6a18008d3fd74e3312841cfb00aaff60713cfee9946b2b60ceb3b
frame.pv1.classifier.type3.subtype5	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	a690091a49362530f13f5c8864037391cefe268e97d1c2dce5cb727dd1263b28
frame.pv1.classifier.type3.subtype6	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	070d2eb8ffb219beea9a62211c7d3d28aeacc0cae62df37fb201d33d1f6e37e4
frame.pv1.classifier.type3.subtype7	frame	capability_only	assigned_non_peach_phy	pv1_assigned	parser_accepts_opaque_non_pv0	accepted	0	static_hardware_unsupported	hardware_unsupported	9bc56632a43ea1603fa9b859c665c94d67d2a7eb98ff7dd20bc162c8a5098955
frame.pv1.classifier.type4.subtype0	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	ca4273c85a2af6918901dc655fdbba4a5e47918d502e40214a61621cd5c65d00
frame.pv1.classifier.type4.subtype1	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	7f6a5e84340180378b75d13b849d5f34a8514cfaba77c155589718f191eb6ee5
frame.pv1.classifier.type4.subtype2	frame	classify_only	reserved	pv1_reserved	parser_accepts_opaque_non_pv0	accepted	0	precise_static_classification	precise_reserved_reject	c801afdae86984ebc1c5a9d02243c5ed60ebb76a1c224dadda42a744776c9195
